retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Men's Street Footwear,43,112,4816,1975,41,Online
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Men's Athletic Footwear,32,75,2400,1104,46,Online
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Women's Street Footwear,34,39,1326,544,41,Online
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Women's Athletic Footwear,34,31,1054,443,42,Online
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Men's Apparel,42,38,1596,1021,64,Online
West Gear,1185732,2021-10-06,Midwest,Iowa,Des Moines,Women's Apparel,49,73,3577,1896,53,Online
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Men's Street Footwear,41,112,4592,2020,44,Online
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Men's Athletic Footwear,32,72,2304,1129,49,Online
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Women's Street Footwear,32,57,1824,803,44,Online
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Women's Athletic Footwear,34,52,1768,725,41,Online
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Men's Apparel,55,49,2695,1617,60,Online
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Women's Apparel,59,72,4248,2209,52,Online
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Men's Street Footwear,54,147,7938,3334,42,Online
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Men's Athletic Footwear,47,91,4277,2010,47,Online
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Women's Street Footwear,47,83,3901,1638,42,Online
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Women's Athletic Footwear,49,61,2989,1285,43,Online
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Men's Apparel,59,59,3481,2123,61,Online
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Women's Apparel,59,88,5192,2856,55,Online
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Men's Street Footwear,28,126,3528,1588,45,Online
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Men's Athletic Footwear,29,70,2030,934,46,Online
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Women's Street Footwear,18,65,1170,480,41,Online
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Women's Athletic Footwear,23,29,667,300,45,Online
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Men's Apparel,38,45,1710,1060,62,Online
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Women's Apparel,28,73,2044,1124,55,Online
West Gear,1185732,2021-02-03,Midwest,Iowa,Des Moines,Men's Street Footwear,29,140,4060,1665,41,Online
West Gear,1185732,2021-02-03,Midwest,Iowa,Des Moines,Men's Athletic Footwear,29,39,1131,554,49,Online
West Gear,1185732,2021-02-03,Midwest,Iowa,Des Moines,Women's Street Footwear,20,60,1200,516,43,Online
West Gear,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,23,20,460,198,43,Online
West Gear,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Men's Apparel,38,38,1444,881,61,Online
West Gear,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Women's Apparel,14,65,910,464,51,Online
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,19,141,2679,1098,41,Online
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,19,44,836,418,50,Online
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,9,59,531,234,44,Online
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,14,20,280,115,41,Online
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Men's Apparel,29,34,986,601,61,Online
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Women's Apparel,18,63,1134,612,54,Online
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,18,122,2196,900,41,Online
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,20,39,780,359,46,Online
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,9,41,369,159,43,Online
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,15,22,330,135,41,Online
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Men's Apparel,55,26,1430,887,62,Online
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Women's Apparel,49,61,2989,1644,55,Online
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,58,134,7772,3187,41,Online
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,39,50,1950,956,49,Online
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,33,49,1617,728,45,Online
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,32,38,1216,535,44,Online
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Men's Apparel,44,53,2332,1423,61,Online
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Women's Apparel,47,90,4230,2157,51,Online
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,32,160,5120,2253,44,Online
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,27,90,2430,1191,49,Online
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24,52,1248,549,44,Online
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,24,47,1128,462,41,Online
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Men's Apparel,34,46,1564,938,60,Online
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Women's Apparel,51,98,4998,2749,55,Online
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,45,149,6705,2816,42,Online
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,42,87,3654,1790,49,Online
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,38,61,2318,997,43,Online
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,38,51,1938,814,42,Online
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Men's Apparel,48,50,2400,1488,62,Online
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Women's Apparel,52,94,4888,2640,54,Online
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,46,158,7268,3053,42,Online
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,43,84,3612,1698,47,Online
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,39,56,2184,874,40,Online
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,39,50,1950,878,45,Online
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Men's Apparel,48,46,2208,1435,65,Online
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Women's Apparel,52,102,5304,2705,51,Online
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,33,143,4719,1935,41,Online
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,29,65,1885,848,45,Online
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24,44,1056,475,45,Online
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,23,34,782,352,45,Online
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Men's Apparel,33,33,1089,708,65,Online
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Women's Apparel,38,52,1976,988,50,Online
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,43,113,4859,2041,42,Online
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,33,68,2244,1077,48,Online
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,34,33,1122,482,43,Online
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,32,33,1056,433,41,Online
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Men's Apparel,44,33,1452,915,63,Online
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Women's Apparel,46,65,2990,1525,51,Online
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,41,104,4264,1834,43,Online
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,32,78,2496,1173,47,Online
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,33,69,2277,956,42,Online
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,33,65,2145,965,45,Online
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Men's Apparel,58,56,3248,2014,62,Online
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women's Apparel,61,75,4575,2333,51,Online
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,58,138,8004,3282,41,Online
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,49,102,4998,2349,47,Online
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,45,87,3915,1723,44,Online
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,48,73,3504,1577,45,Online
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Men's Apparel,57,73,4161,2497,60,Online
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Women's Apparel,59,88,5192,2700,52,Online
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,32,140,4480,2330,52,Online
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,32,78,2496,1273,51,Online
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24,87,2088,940,45,Online
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,28,44,1232,591,48,Online
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Men's Apparel,41,58,2378,1046,44,Online
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Women's Apparel,32,84,2688,1344,50,Online
West Gear,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,34,160,5440,2992,55,Online
West Gear,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,34,52,1768,902,51,Online
West Gear,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24,73,1752,876,50,Online
West Gear,1185732,2021-02-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,29,36,1044,491,47,Online
West Gear,1185732,2021-02-10,Midwest,Indiana,Indianapolis,Men's Apparel,41,58,2378,1046,44,Online
West Gear,1185732,2021-02-10,Midwest,Indiana,Indianapolis,Women's Apparel,19,75,1425,727,51,Online
West Gear,1185732,2021-03-09,Midwest,Indiana,Indianapolis,Men's Street Footwear,23,151,3473,1771,51,Online
West Gear,1185732,2021-03-09,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,23,61,1403,772,55,Online
West Gear,1185732,2021-03-09,Midwest,Indiana,Indianapolis,Women's Street Footwear,14,72,1008,504,50,Online
West Gear,1185732,2021-03-09,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,19,31,589,265,45,Online
West Gear,1185732,2021-03-09,Midwest,Indiana,Indianapolis,Men's Apparel,32,44,1408,605,43,Online
West Gear,1185732,2021-03-09,Midwest,Indiana,Indianapolis,Women's Apparel,24,74,1776,924,52,Online
West Gear,1185732,2021-04-10,Midwest,Indiana,Indianapolis,Men's Street Footwear,23,125,2875,1581,55,Online
West Gear,1185732,2021-04-10,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,23,54,1242,646,52,Online
West Gear,1185732,2021-04-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,14,52,728,364,50,Online
West Gear,1185732,2021-04-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,19,36,684,328,48,Online
West Gear,1185732,2021-04-10,Midwest,Indiana,Indianapolis,Men's Apparel,61,45,2745,1208,44,Online
West Gear,1185732,2021-04-10,Midwest,Indiana,Indianapolis,Women's Apparel,47,72,3384,1861,55,Online
West Gear,1185732,2021-05-11,Midwest,Indiana,Indianapolis,Men's Street Footwear,54,164,8856,4428,50,Online
West Gear,1185732,2021-05-11,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,37,73,2701,1486,55,Online
West Gear,1185732,2021-05-11,Midwest,Indiana,Indianapolis,Women's Street Footwear,34,56,1904,895,47,Online
West Gear,1185732,2021-05-11,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,34,49,1666,816,49,Online
West Gear,1185732,2021-05-11,Midwest,Indiana,Indianapolis,Men's Apparel,44,58,2552,1148,45,Online
West Gear,1185732,2021-05-11,Midwest,Indiana,Indianapolis,Women's Apparel,53,91,4823,2508,52,Online
West Gear,1185732,2021-06-10,Midwest,Indiana,Indianapolis,Men's Street Footwear,36,155,5580,3069,55,Online
West Gear,1185732,2021-06-10,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,32,94,3008,1594,53,Online
West Gear,1185732,2021-06-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,27,50,1350,608,45,Online
West Gear,1185732,2021-06-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,29,46,1334,627,47,Online
West Gear,1185732,2021-06-10,Midwest,Indiana,Indianapolis,Men's Apparel,36,53,1908,859,45,Online
West Gear,1185732,2021-06-10,Midwest,Indiana,Indianapolis,Women's Apparel,56,91,5096,2599,51,Online
West Gear,1185732,2021-07-09,Midwest,Indiana,Indianapolis,Men's Street Footwear,51,149,7599,4027,53,Online
West Gear,1185732,2021-07-09,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,49,84,4116,2058,50,Online
West Gear,1185732,2021-07-09,Midwest,Indiana,Indianapolis,Women's Street Footwear,42,68,2856,1285,45,Online
West Gear,1185732,2021-07-09,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,42,49,2058,967,47,Online
West Gear,1185732,2021-07-09,Midwest,Indiana,Indianapolis,Men's Apparel,51,50,2550,1071,42,Online
West Gear,1185732,2021-07-09,Midwest,Indiana,Indianapolis,Women's Apparel,54,101,5454,2782,51,Online
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Men's Street Footwear,47,152,7144,3929,55,Online
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,41,87,3567,1926,54,Online
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,37,56,2072,974,47,Online
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,38,60,2280,1072,47,Online
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Men's Apparel,47,53,2491,1121,45,Online
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Women's Apparel,54,91,4914,2604,53,Online
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Men's Street Footwear,33,133,4389,2370,54,Online
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,29,74,2146,1073,50,Online
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Women's Street Footwear,23,49,1127,530,47,Online
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,24,41,984,462,47,Online
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Men's Apparel,33,42,1386,554,40,Online
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Women's Apparel,36,68,2448,1273,52,Online
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Men's Street Footwear,41,116,4756,2521,53,Online
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,32,65,2080,1144,55,Online
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,32,38,1216,572,47,Online
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,33,44,1452,668,46,Online
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Men's Apparel,41,38,1558,686,44,Online
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Women's Apparel,48,83,3984,2112,53,Online
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Men's Street Footwear,41,123,5043,2572,51,Online
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,33,98,3234,1779,55,Online
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,32,81,2592,1244,48,Online
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,34,83,2822,1411,50,Online
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Men's Apparel,55,75,4125,1650,40,Online
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Women's Apparel,61,91,5551,2998,54,Online
West Gear,1185732,2021-12-09,Midwest,Indiana,Indianapolis,Men's Street Footwear,58,150,8700,4437,51,Online
West Gear,1185732,2021-12-09,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,49,108,5292,2911,55,Online
West Gear,1185732,2021-12-09,Midwest,Indiana,Indianapolis,Women's Street Footwear,49,105,5145,2367,46,Online
West Gear,1185732,2021-12-09,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,45,87,3915,1958,50,Online
West Gear,1185732,2021-12-09,Midwest,Indiana,Indianapolis,Men's Apparel,54,84,4536,1950,43,Online
West Gear,1185732,2021-12-09,Midwest,Indiana,Indianapolis,Women's Apparel,62,120,7440,3720,50,Online
West Gear,1185732,2021-01-17,Midwest,Indiana,Indianapolis,Men's Street Footwear,32,125,4000,2080,52,Online
West Gear,1185732,2021-01-17,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,32,75,2400,1320,55,Online
West Gear,1185732,2021-01-17,Midwest,Indiana,Indianapolis,Women's Street Footwear,25,87,2175,1196,55,Online
West Gear,1185732,2021-01-17,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,29,45,1305,705,54,Online
West Gear,1185732,2021-01-17,Midwest,Indiana,Indianapolis,Men's Apparel,41,54,2214,1129,51,Online
West Gear,1185732,2021-01-17,Midwest,Indiana,Indianapolis,Women's Apparel,34,75,2550,1275,50,Online
West Gear,1185732,2021-02-17,Midwest,Indiana,Indianapolis,Men's Street Footwear,33,149,4917,2655,54,Online
West Gear,1185732,2021-02-17,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,38,50,1900,1045,55,Online
West Gear,1185732,2021-02-17,Midwest,Indiana,Indianapolis,Women's Street Footwear,27,75,2025,1033,51,Online
West Gear,1185732,2021-02-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,34,49,1666,883,53,Online
West Gear,1185732,2021-02-17,Northeast,West Virginia,Charleston,Men's Apparel,48,65,3120,1654,53,Online
West Gear,1185732,2021-02-17,Northeast,West Virginia,Charleston,Women's Apparel,24,105,2520,1361,54,Online
West Gear,1185732,2021-03-16,Northeast,West Virginia,Charleston,Men's Street Footwear,28,165,4620,2356,51,Online
West Gear,1185732,2021-03-16,Northeast,West Virginia,Charleston,Men's Athletic Footwear,27,69,1863,1006,54,Online
West Gear,1185732,2021-03-16,Northeast,West Virginia,Charleston,Women's Street Footwear,19,91,1729,934,54,Online
West Gear,1185732,2021-03-16,Northeast,West Virginia,Charleston,Women's Athletic Footwear,23,49,1127,597,53,Online
West Gear,1185732,2021-03-16,Northeast,West Virginia,Charleston,Men's Apparel,37,59,2183,1092,50,Online
West Gear,1185732,2021-03-16,Northeast,West Virginia,Charleston,Women's Apparel,29,81,2349,1268,54,Online
West Gear,1185732,2021-04-17,Northeast,West Virginia,Charleston,Men's Street Footwear,27,143,3861,1969,51,Online
West Gear,1185732,2021-04-17,Northeast,West Virginia,Charleston,Men's Athletic Footwear,28,75,2100,1155,55,Online
West Gear,1185732,2021-04-17,Northeast,West Virginia,Charleston,Women's Street Footwear,19,68,1292,698,54,Online
West Gear,1185732,2021-04-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25,47,1175,611,52,Online
West Gear,1185732,2021-04-17,Northeast,West Virginia,Charleston,Men's Apparel,60,56,3360,1848,55,Online
West Gear,1185732,2021-04-17,Northeast,West Virginia,Charleston,Women's Apparel,47,94,4418,2253,51,Online
West Gear,1185732,2021-05-18,Northeast,West Virginia,Charleston,Men's Street Footwear,58,179,10382,5399,52,Online
West Gear,1185732,2021-05-18,Northeast,West Virginia,Charleston,Men's Athletic Footwear,37,87,3219,1642,51,Online
West Gear,1185732,2021-05-18,Northeast,West Virginia,Charleston,Women's Street Footwear,32,77,2464,1355,55,Online
West Gear,1185732,2021-05-18,Northeast,West Virginia,Charleston,Women's Athletic Footwear,33,50,1650,908,55,Online
